app_id	category1	category2	category3	category4	category5
com.booking	/Computers & Electronics/Software/Business & Productivity Software/Presentation Software	/Games/Computer & Video Games/Massively Multiplayer Games	/Arts & Entertainment/Visual Art & Design/Design/Interior Design	/Travel & Transportation/Travel Agencies & Services	/Travel & Transportation/Hotels & Accommodations
com.lockwoodpublishing.avakinlife	/Internet & Telecom/Web Services/Web Stats & Analytics	/Shopping/Gifts & Special Event Items/Greeting Cards	/Games/Computer & Video Games/Simulation Games/Life Simulation Games	/Jobs & Education/Education/Teaching & Classroom Resources	/Shopping/Photo & Video Services/Photo Printing Services
com.hola.launcher	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Samples & Sound Libraries	/Books & Literature/Book Retailers	/Sports/Individual Sports/Cycling	/Arts & Entertainment/Movies/Movie Reference/Movie Reviews & Previews	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/Ringtones & Mobile Themes
com.rsupport.mvagent	/Computers & Electronics/Software/Software Utilities	/Online Communities/Blogging Resources & Services/Microblogging	/Finance/Credit & Lending/Credit Cards	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/Ringtones & Mobile Themes
sinet.startup.inDriver	/Online Communities/Blogging Resources & Services/Microblogging	/Sports/Team Sports/Cricket	/Travel & Transportation/Transportation/Car Rentals	/Autos & Vehicles/Motor Vehicles (By Type)/Motorcycles	/Arts & Entertainment/Comics & Animation/Comics
com.garena.game.codm	/Computers & Electronics/Software/Educational Software	/Computers & Electronics/Computer Hardware/Computer Drives & Storage/Data Backup & Recovery	/Computers & Electronics/Consumer Electronics/Gadgets & Portable Electronics/E-Book Readers	/Finance/Insurance/Vehicle Insurance/Auto Insurance	/Finance/Credit & Lending/Credit Reporting & Monitoring
in.mohalla.sharechat	/Finance/Investing/Funds/Mutual Funds	/Online Communities/Online Goodies/Social Network Apps & Add-Ons	/Online Communities/Social Networks	/Reference/Language Resources/Foreign Language Resources/Translation Tools & Resources	/Arts & Entertainment/TV & Video/TV Shows & Programs/TV Family-Oriented Shows
com.madfingergames.deadtrigger2	/Computers & Electronics/Software/Educational Software	/Computers & Electronics/Software/Business & Productivity Software/Calendar & Scheduling Software	/Real Estate/Real Estate Listings/Residential Rentals	/Shopping/Photo & Video Services/Photo Printing Services	/Games/Computer & Video Games/Action & Platform Games
com.miHoYo.GenshinImpact	/Computers & Electronics/Software/Intelligent Personal Assistants	/Sports/Team Sports/American Football	/Sports/Individual Sports/Golf	/Games/Roleplaying Games	/Games/Computer & Video Games/Action & Platform Games
com.kabam.marvelbattle	/Games/Computer & Video Games/Strategy Games	/Home & Garden/Kitchen & Dining/Small Kitchen Appliances/Coffee & Espresso Makers	/Sports/Team Sports	/Business & Industrial/Metals & Mining/Precious Metals	/Books & Literature/Writers Resources
com.csam.icici.bank.imobile	/Internet & Telecom/Search Engines	/Finance/Banking	/Home & Garden/Domestic Services/Cleaning Services	/Arts & Entertainment/Fun & Trivia/Fun Tests & Silly Surveys	/Computers & Electronics/Software/Business & Productivity Software/Accounting & Financial Software
com.google.android.tts	/Computers & Electronics/Software/Software Utilities	/Business & Industrial/Advertising & Marketing/Promotional Products & Corporate Gifts	/Travel & Transportation/Transportation/Car Rentals	/Real Estate/Real Estate Listings/Residential Rentals	/Computers & Electronics/Programming/C & C++
br.com.tapps.bidwars	/Online Communities/Online Journals & Personal Sites	/Online Communities/Social Networks	/Books & Literature/Poetry	/Games/Computer & Video Games/Simulation Games/Business & Tycoon Games	/Arts & Entertainment/Comics & Animation/Anime & Manga
com.neptune.domino	/Hobbies & Leisure/Crafts/Fiber & Textile Arts	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Drums & Percussion	/Finance/Investing/Stocks & Bonds	/Jobs & Education/Education/Standardized & Admissions Tests	/Home & Garden/Home Improvement/Construction & Power Tools
com.kakao.talk	/Internet & Telecom/Email & Messaging/Voice & Video Chat	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Arts & Entertainment/TV & Video/TV Shows & Programs/TV Family-Oriented Shows	/Home & Garden/Pest Control
com.cmcm.locker	/Computers & Electronics/Software/Software Utilities	/Computers & Electronics/Software/Multimedia Software/Desktop Publishing/Fonts	/Travel & Transportation/Hotels & Accommodations/Vacation Rentals & Short-Term Stays	/Games/Computer & Video Games/Sports Games/Sports Management Games	/Shopping/Classifieds
br.com.gabba.Caixa	/Shopping/Consumer Resources/Product Reviews & Price Comparisons	/Finance/Banking	/Computers & Electronics/Software/Internet Software/Web Browsers	/Autos & Vehicles/Motor Vehicles (By Type)/Motorcycles	/Arts & Entertainment/Humor/Funny Pictures & Videos
com.nextwave.wcc2	/Games/Computer & Video Games/Sports Games	/Computers & Electronics/Software/Multimedia Software/Audio & Music Software/Audio File Formats & Codecs	/Sports/Team Sports/Cricket	/Autos & Vehicles/Vehicle Parts & Services/Vehicle Repair & Maintenance	/Shopping/Photo & Video Services/Photo Printing Services
com.halo.wifikey.wifilocating	/Computers & Electronics/Software/Software Utilities	/Jobs & Education/Education/Computer Education	/Computers & Electronics/Software/Business & Productivity Software	/Computers & Electronics/Networking	/Finance/Banking/Money Transfer & Wire Services
com.google.android.marvin.talkback	/Computers & Electronics/Software/Software Utilities	/Beauty & Fitness/Face & Body Care/Make-Up & Cosmetics	/Hobbies & Leisure/Crafts/Fiber & Textile Arts	/Reference/General Reference/Time & Calendars	/Shopping/Apparel/Footwear
net.peakgames.amy	/Games/Card Games	/Sports/Team Sports	/Arts & Entertainment/Music & Audio/Music Reference/Song Lyrics & Tabs	/Home & Garden/Pest Control	/Games/Computer & Video Games/Casual Games
com.billiards.city.pool.nation.club	/Games/Computer & Video Games/Sports Games	/Arts & Entertainment/TV & Video/TV Shows & Programs/TV Dramas	/Games/Table Games/Billiards	/People & Society/Family & Relationships/Family/Ancestry & Genealogy	/Sports/Sport Scores & Statistics
com.ea.game.easportsufc_row	/Games/Computer & Video Games/Sports Games	/Shopping/Apparel	/Sports/Sporting Goods	/Sports/Team Sports/Basketball	/News/Business News
com.amanotes.beathopper	/Online Communities/File Sharing & Hosting	/Games/Computer & Video Games/Music & Dance Games	/Games/Computer & Video Games/Video Game Mods & Add-Ons	/Beauty & Fitness/Beauty Services & Spas/Massage Therapy	/Online Communities/Photo & Video Sharing/Video Sharing
com.topfreegames.bikeracefreeworld	/Computers & Electronics/Electronics & Electrical/Electrical Test & Measurement	/Shopping/Consumer Resources/Customer Services/Technical Support & Repair	/Games/Computer & Video Games/Simulation Games/City Building Games	/Games/Computer & Video Games/Driving & Racing Games	/Games/Computer & Video Games/Action & Platform Games
com.lazyswipe	/Computers & Electronics/Software/Software Utilities	/Games/Computer & Video Games/Video Game Mods & Add-Ons	/Pets & Animals/Animal Products & Services	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/Ringtones & Mobile Themes	/Books & Literature/Writers Resources
com.zynga.FarmVille2CountryEscape	/Internet & Telecom/Search Engines	/Arts & Entertainment/Movies/Movie Reference	/Games/Computer & Video Games/Simulation Games/Business & Tycoon Games	/Games/Computer & Video Games/Casual Games	/Games/Computer & Video Games/Action & Platform Games
com.whereismytrain.android	/Travel & Transportation/Transportation/Long Distance Bus & Rail	/Sports/Team Sports/Soccer	/Travel & Transportation/Transportation/Traffic & Route Planners	/Home & Garden/Home Furnishings	/Computers & Electronics/Consumer Electronics/Media Streaming Devices
in.swiggy.android	/Sports/Team Sports/Basketball	/Sports/Team Sports	/Business & Industrial	/Food & Drink/Food & Grocery Delivery	/Food & Drink/Restaurants
vsin.t16_funny_photo	/Sports/Individual Sports/Cycling	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Business & Industrial/Business Operations/Human Resources/Compensation & Benefits	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/Ringtones & Mobile Themes	/Travel & Transportation/Transportation/Parking
com.midasplayer.apps.bubblewitchsaga2	/Business & Industrial/Small Business/MLM & Business Opportunities	/Games/Computer & Video Games/Simulation Games/Life Simulation Games	/Science/Earth Sciences/Geology	/Games/Computer & Video Games/Casual Games	/Online Communities/Forum & Chat Providers
com.pnixgames.bowlingking	/Games/Computer & Video Games/Sports Games	/Games/Computer & Video Games	/Arts & Entertainment/Music & Audio/Dance & Electronic Music	/News/Technology News	/Online Communities/Photo & Video Sharing/Video Sharing
com.groundhog.mcpemaster	/Computers & Electronics/Software/Multimedia Software/Media Players	/Games/Computer & Video Games/Video Game Mods & Add-Ons	/Games/Computer & Video Games/Sandbox Games	/Computers & Electronics/Software/Multimedia Software	/Business & Industrial/Advertising & Marketing/Marketing
com.umonistudio.tile	/Games/Computer & Video Games/Music & Dance Games	/Computers & Electronics/Software/Multimedia Software/Media Players	/Computers & Electronics/Software/Educational Software	/Beauty & Fitness/Hair Care	/Games/Computer & Video Games/Casual Games
com.netmarble.mherosgb	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Guitars	/Computers & Electronics/Consumer Electronics	/Games/Roleplaying Games	/Reference/Geographic Reference/City & Local Guides	/News/Newspapers
com.jb.gosms	/Hobbies & Leisure	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/Games/Computer & Video Games/Strategy Games	/Science/Mathematics	/Internet & Telecom/Service Providers/Cable & Satellite Providers
com.gameloft.android.ANMP.GloftDOHM	/Games/Computer & Video Games/Sports Games	/Beauty & Fitness/Fitness/Gyms & Health Clubs	/News/Broadcast & Network News	/Computers & Electronics/Software/Multimedia Software	/Games/Computer & Video Games/Simulation Games/Life Simulation Games
com.samsung.android.app.notes	/Computers & Electronics/Software/Software Utilities	/Online Communities/Blogging Resources & Services/Microblogging	/Travel & Transportation/Transportation/Car Rentals	/Computers & Electronics/Software/Business & Productivity Software	/Arts & Entertainment/Celebrities & Entertainment News
com.microsoft.skydrive	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software	/Computers & Electronics/Software/Business & Productivity Software/Presentation Software	/Finance/Investing/Commodities & Futures Trading	/Reference/General Reference/Dictionaries & Encyclopedias	/Internet & Telecom/Web Services/Cloud Storage
com.shopee.br	/Arts & Entertainment/TV & Video/TV Guides & Reference	/Sports/Team Sports/Basketball	/Shopping/Consumer Resources/Coupons & Discount Offers	/Computers & Electronics/Computer Hardware/Computer Peripherals/Printers, Copiers & Fax Machines/Scanners	/Games/Computer & Video Games/Simulation Games/City Building Games
com.bsb.hike	/Internet & Telecom/Email & Messaging/Voice & Video Chat	/Travel & Transportation/Transportation/Taxi & Ride Hail Services	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/Arts & Entertainment/Music & Audio/Podcasts	/Autos & Vehicles/Vehicle Parts & Services/Gas Prices & Vehicle Fueling
com.pixel.art.coloring.color.number	/Computers & Electronics/Electronics & Electrical/Electrical Test & Measurement	/Games/Table Games/Billiards	/Business & Industrial/Business Operations/Human Resources/Payroll Services	/Computers & Electronics/Consumer Electronics/Game Systems & Consoles/Sony PlayStation	/People & Society/Social Issues & Advocacy/Charity & Philanthropy
com.NextFloor.DragonFlightKakao	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Samples & Sound Libraries	/Arts & Entertainment/Visual Art & Design/Design/Interior Design	/Finance/Credit & Lending/Loans/Home Financing	/Finance/Credit & Lending	/Games/Computer & Video Games/Action & Platform Games
ru.mts.mymts	/Internet & Telecom/Service Providers/Phone Service Providers	/Finance/Investing	/Science/Biological Sciences/Flora & Fauna	/Games/Computer & Video Games/Sports Games/Sports Management Games	/Games/Computer & Video Games/Action & Platform Games
com.zytoona.wordscrush	/Games/Puzzles & Brainteasers	/Autos & Vehicles/Vehicle Shopping/Vehicle Specs, Reviews & Comparisons	/Jobs & Education/Education/Colleges & Universities	/Games/Word Games	/Food & Drink/Restaurants/Fast Food/Burgers
photo.editor.photoeditor.photoeditorpro	/Games/Computer & Video Games/Browser Games	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Reference/Language Resources/Foreign Language Resources/Foreign Language Study	/Computers & Electronics/Networking/Networking Equipment	/Games/Computer & Video Games/Gaming Reference & Reviews/Video Game Cheats & Hints
com.youmusic.magictiles	/Games/Computer & Video Games/Music & Dance Games	/Business & Industrial/Energy & Utilities	/Pets & Animals/Animal Products & Services	/Games/Card Games/Collectible Card Games	/Games/Computer & Video Games/Casual Games
home.solo.launcher.free	/Computers & Electronics/Software/Software Utilities	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Samples & Sound Libraries	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software/Video File Formats & Codecs	/Reference/General Reference/Time & Calendars	/Hobbies & Leisure/Crafts
com.google.earth	/Games/Computer & Video Games/Strategy Games	/Reference/Geographic Reference/Maps	/Beauty & Fitness/Body Art	/Finance/Banking/Money Transfer & Wire Services	/Games/Computer & Video Games/Gaming Reference & Reviews/Video Game Cheats & Hints
deezer.android.app	/Arts & Entertainment	/Finance/Accounting & Auditing/Tax Preparation & Planning	/Shopping/Mass Merchants & Department Stores	/Arts & Entertainment/Music & Audio/Music Streams & Downloads	/Shopping/Photo & Video Services/Photo Printing Services
com.rovio.angrybirdsrio	/Shopping/Gifts & Special Event Items/Gifts	/Travel & Transportation/Transportation/Cruises & Charters	/Arts & Entertainment/Movies/Movie Reference/Movie Reviews & Previews	/Travel & Transportation/Travel Guides & Travelogues	/Games/Computer & Video Games/Casual Games
com.hp.android.printservice	/Computers & Electronics/Software/Software Utilities	/Beauty & Fitness/Hair Care	/Home & Garden/Domestic Services/Cleaning Services	/Shopping/Apparel/Clothing Accessories/Watches	/Games/Computer & Video Games/Casual Games
