app_id	category1	category2	category3	category4	category5
com.youmusic.magictiles	/Computers & Electronics/Software/Business & Productivity Software/Collaboration & Conferencing Software	/Games/Computer & Video Games/Music & Dance Games	/Online Communities/Online Goodies/Skins, Themes & Wallpapers	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/iOS Apps	/Games/Computer & Video Games/Casual Games
com.google.earth	/Finance/Investing/Commodities & Futures Trading	/Jobs & Education/Education	/Reference/Geographic Reference/Maps	/Reference/Language Resources/Foreign Language Resources/Translation Tools & Resources	/Games/Computer & Video Games/Action & Platform Games
deezer.android.app	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/Internet & Telecom	/Reference/General Reference	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons	/Arts & Entertainment/Music & Audio/Music Streams & Downloads
com.rovio.angrybirdsrio	/Computers & Electronics/Software/Intelligent Personal Assistants	/Arts & Entertainment/Events & Listings/Event Ticket Sales	/Computers & Electronics/Software/Multimedia Software/Graphics & Animation Software	/Arts & Entertainment/TV & Video/Online Video/Movie & TV Streaming	/Games/Computer & Video Games/Casual Games
com.hp.android.printservice	/Computers & Electronics/Software/Software Utilities	/Computers & Electronics/Software/Business & Productivity Software/Collaboration & Conferencing Software	/Beauty & Fitness/Beauty Services & Spas	/Internet & Telecom/Service Providers/Cable & Satellite Providers	/Arts & Entertainment/Humor
com.google.android.apps.youtube.mango	/Computers & Electronics/Software/Software Utilities	/Sports/Team Sports/Baseball	/Finance/Banking	/Online Communities/Online Journals & Personal Sites	/Arts & Entertainment/TV & Video/Online Video
com.dywx.larkplayer	/Computers & Electronics/Software/Business & Productivity Software/Presentation Software	/Arts & Entertainment/Online Media/Online Image Galleries	/Sports/Team Sports/Soccer	/Arts & Entertainment/Visual Art & Design	/Arts & Entertainment/Music & Audio/Music Streams & Downloads
com.gamedevltd.wwh	/Games/Computer & Video Games/Shooter Games	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/News	/Arts & Entertainment/Humor	/Hobbies & Leisure/Outdoors/Hiking & Camping
com.qisiemoji.inputmethod	/Online Communities/Online Goodies/Clip Art & Animated GIFs	/Autos & Vehicles/Vehicle Codes & Driving Laws/Vehicle & Traffic Safety	/Arts & Entertainment/TV & Video/Online Video	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/Ringtones & Mobile Themes	/Finance/Insurance/Health Insurance
com.zeptolab.cats.google	/Games/Computer & Video Games/Fighting Games	/Games/Computer & Video Games/Action & Platform Games	/Games/Computer & Video Games/Gaming Reference & Reviews/Video Game Cheats & Hints	/Beauty & Fitness/Face & Body Care/Skin & Nail Care	/Arts & Entertainment/Comics & Animation/Cartoons
com.mojang.minecrafttrialpe	/Games/Computer & Video Games/Sandbox Games	/Home & Garden/Home Furnishings	/Travel & Transportation/Hotels & Accommodations/Vacation Rentals & Short-Term Stays	/Reference/General Reference	/Business & Industrial/Business Services/E-Commerce Services/Merchant Services & Payment Systems
com.amazon.mShop.android.shopping	/Internet & Telecom/Email & Messaging	/Law & Government/Government	/Shopping/Shopping Portals	/Internet & Telecom/Service Providers/Cable & Satellite Providers	/Games/Computer & Video Games/Video Game Emulation
com.starmakerinteractive.starmaker	/Computers & Electronics/Software/Multimedia Software/Audio & Music Software	/Arts & Entertainment/Music & Audio	/Autos & Vehicles/Vehicle Codes & Driving Laws/Vehicle Licensing & Registration/Driving Instruction & Driver Education	/Finance/Investing	/Science/Astronomy
com.thanksgod.gaming.mod_ff_skin	/Games/Computer & Video Games/Shooter Games	/Games/Computer & Video Games/Video Game Mods & Add-Ons	/Travel & Transportation/Transportation/Traffic & Route Planners	/Computers & Electronics/Networking	/Shopping/Apparel/Clothing Accessories/Gems & Jewelry
com.fungames.flightpilot	/Law & Government/Government	/Arts & Entertainment/TV & Video/Online Video	/Jobs & Education/Education/Early Childhood Education	/Games/Computer & Video Games/Simulation Games/Vehicle Simulators	/Games/Computer & Video Games/Driving & Racing Games
com.creativemobile.DragRacing	/Arts & Entertainment/TV & Video/TV Guides & Reference	/Travel & Transportation/Tourist Destinations/Theme Parks	/Games/Computer & Video Games/Simulation Games/Business & Tycoon Games	/Games/Card Games/Poker & Casino Games	/Games/Computer & Video Games/Driving & Racing Games
com.outfit7.mytalkingtomfriends	/Computers & Electronics/Software/Multimedia Software/Graphics & Animation Software	/Law & Government/Legal/Legal Services	/Games/Family-Oriented Games & Activities	/Finance/Credit & Lending/Loans	/Games/Computer & Video Games/Casual Games
com.narvii.amino.master	/Finance/Financial Planning & Management	/Internet & Telecom/Service Providers/ISPs	/Online Communities/Social Networks	/Travel & Transportation/Travel Guides & Travelogues	/Games/Computer & Video Games/Gaming Reference & Reviews
com.google.android.projection.gearhead	/Computers & Electronics/Software/Software Utilities	/Finance/Insurance	/Health/Nutrition/Special & Restricted Diets	/Jobs & Education/Education/Primary & Secondary Schooling (K-12)	/Sports/Sport Scores & Statistics
com.mventus.selfcare.activity	/Internet & Telecom/Service Providers/Phone Service Providers	/Shopping/Apparel/Women's Clothing	/Computers & Electronics/Software/Multimedia Software/Desktop Publishing/Fonts	/Arts & Entertainment/Movies/Movie Reference	/Health/Medical Literature & Resources
com.zynga.livepoker	/Beauty & Fitness/Fitness/Fitness Equipment & Accessories/Fitness Technology Products	/Games/Computer & Video Games	/Online Communities/Online Goodies	/Games/Card Games/Poker & Casino Games	/Computers & Electronics/Software/Business & Productivity Software/Accounting & Financial Software
com.rovio.gold	/Shopping/Apparel/Women's Clothing	/Arts & Entertainment/Music & Audio/World Music/East Asian Music	/Games/Roleplaying Games	/Business & Industrial/Business Operations/Human Resources	/Games/Computer & Video Games/Action & Platform Games
com.ubercab.driver	/Travel & Transportation/Transportation/Car Rentals	/Arts & Entertainment/Visual Art & Design/Design/Graphic Design	/Travel & Transportation/Transportation/Carpooling	/Reference/General Reference	/Arts & Entertainment/Fun & Trivia
com.santander.app	/Finance/Banking	/Finance/Financial Planning & Management	/Arts & Entertainment/TV & Video/Online Video/Live Video Streaming	/Games/Computer & Video Games/Gaming Reference & Reviews/Video Game Cheats & Hints	/Hobbies & Leisure/Outdoors/Hiking & Camping
com.jb.gokeyboard	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Samples & Sound Libraries	/Online Communities	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Drums & Percussion	/Internet & Telecom/Mobile & Wireless/Mobile Apps & Add-Ons/Ringtones & Mobile Themes	/Science/Biological Sciences/Anatomy
com.zeptolab.ctr.ads	/Computers & Electronics/Software/Multimedia Software/Media Players	/Games/Puzzles & Brainteasers	/Shopping/Shopping Portals	/Computers & Electronics/Computer Security/Antivirus & Malware	/Internet & Telecom/Service Providers
com.avito.android	/Beauty & Fitness/Beauty Services & Spas	/Shopping	/Shopping/Classifieds	/Finance/Credit & Lending/Credit Reporting & Monitoring	/Arts & Entertainment/Events & Listings/Movie Listings & Theater Showtimes
ru.ok.android	/Games/Computer & Video Games/Sandbox Games	/Finance/Investing/Commodities & Futures Trading	/Online Communities/Social Networks	/Computers & Electronics/Consumer Electronics/Game Systems & Consoles/Sony PlayStation	/Computers & Electronics/Computer Security/Antivirus & Malware
com.cmcm.lite	/Computers & Electronics/Software/Software Utilities	/Online Communities	/Reference/Language Resources/Foreign Language Resources/Translation Tools & Resources	/Science/Mathematics	/Reference/General Reference/Time & Calendars
com.scimob.ninetyfour.percent	/Arts & Entertainment/Music & Audio/Music Videos	/Law & Government	/Finance/Credit & Lending/Credit Reporting & Monitoring	/Travel & Transportation/Transportation/Parking	/Arts & Entertainment/Fun & Trivia
com.global.foodpanda.android	/Online Communities	/Shopping/Shopping Portals	/Food & Drink/Food & Grocery Delivery	/Food & Drink/Restaurants	/Games/Computer & Video Games/Simulation Games/Business & Tycoon Games
com.microblink.photomath	/Adult/Adult Merchandise	/Law & Government/Legal/Legal Services	/Reference/General Reference/Calculators & Reference Tools	/Science/Mathematics	/Arts & Entertainment/Humor
com.king.bubblewitch3	/Finance/Accounting & Auditing/Tax Preparation & Planning	/Sports/Team Sports	/Games/Computer & Video Games/Simulation Games/Vehicle Simulators	/Games/Card Games/Poker & Casino Games	/Games/Computer & Video Games/Casual Games
com.google.android.apps.paidtasks	/Online Communities/Dating & Personals/Matrimonial Services	/Business & Industrial/Small Business/MLM & Business Opportunities	/Internet & Telecom/Web Portals	/Arts & Entertainment/TV & Video/TV Shows & Programs/TV Family-Oriented Shows	/Shopping/Consumer Resources/Customer Services/Loyalty Cards & Programs
com.weather.Weather	/Travel & Transportation/Transportation/Car Rentals	/Arts & Entertainment/Visual Art & Design/Design/Graphic Design	/Online Communities/Photo & Video Sharing/Video Sharing	/Business & Industrial/Advertising & Marketing	/News/Weather
homeworkout.homeworkouts.noequipment	/Computers & Electronics/Software/Business & Productivity Software/Word Processing Software	/Computers & Electronics/Software/Multimedia Software/Media Players	/Beauty & Fitness/Fitness/Fitness Instruction & Personal Training	/Business & Industrial/Business Services/E-Commerce Services/Merchant Services & Payment Systems	/Books & Literature/Children's Literature
com.lionmobi.powerclean	/Computers & Electronics/Software/Software Utilities	/Law & Government/Legal/Legal Services	/Sports/Individual Sports/Cycling	/Arts & Entertainment/Fun & Trivia/Fun Tests & Silly Surveys	/Computers & Electronics/Computer Security/Antivirus & Malware
com.sbi.SBIFreedomPlus	/Finance/Banking	/Games/Computer & Video Games/Browser Games	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Video Software	/Computers & Electronics/Software/Business & Productivity Software/Calendar & Scheduling Software	/Finance/Credit & Lending
com.devsisters.CookieRunForKakao	/Finance/Investing/Currencies & Foreign Exchange/Digital Currencies	/People & Society/Family & Relationships/Family/Ancestry & Genealogy	/Arts & Entertainment/TV & Video/Online Video/Live Video Streaming	/Shopping/Consumer Resources/Customer Services/Loyalty Cards & Programs	/Games/Computer & Video Games/Action & Platform Games
com.transsion.phoenix	/Health/Medical Facilities & Services	/Shopping/Gifts & Special Event Items/Greeting Cards	/Games/Party Games	/Computers & Electronics/Software/Internet Software/Web Browsers	/Business & Industrial/Shipping & Logistics
com.olx.southasia	/Hobbies & Leisure/Special Occasions/Weddings	/Travel & Transportation/Travel Agencies & Services	/Hobbies & Leisure/Special Occasions/Holidays & Seasonal Events/Christian Holidays/Christmas	/Shopping/Classifieds	/Computers & Electronics/Networking/VPN & Remote Access
com.wb.goog.injustice	/Games/Computer & Video Games/Fighting Games	/Computers & Electronics/Software/Multimedia Software/Audio & Music Software	/Sports/Team Sports/American Football	/Finance/Financial Planning & Management	/Games/Computer & Video Games/Massively Multiplayer Games
com.sec.android.gallery3d	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software	/Finance/Banking	/Computers & Electronics/Software/Multimedia Software/Photo & Video Software/Photo Software	/Travel & Transportation/Travel Agencies & Services	/Shopping/Consumer Resources/Customer Services/Technical Support & Repair
com.wildspike.wormszone	/Travel & Transportation/Transportation	/Online Communities/Online Goodies/Social Network Apps & Add-Ons	/Travel & Transportation/Tourist Destinations/Theme Parks	/Arts & Entertainment/Celebrities & Entertainment News	/Games/Computer & Video Games/Casual Games
com.accuweather.android	/People & Society/Religion & Belief/Islam	/Online Communities/Social Networks	/Internet & Telecom/Service Providers/Cable & Satellite Providers	/Finance/Banking/Money Transfer & Wire Services	/News/Weather
mobi.mgeek.TunnyBrowser	/Computers & Electronics/Software/Business & Productivity Software/Word Processing Software	/Online Communities/Blogging Resources & Services/Microblogging	/Jobs & Education/Jobs/Job Listings/Temporary & Seasonal Jobs	/Computers & Electronics/Software/Internet Software/Web Browsers	/Games/Card Games/Collectible Card Games
com.biglime.cookingmadness	/Jobs & Education/Jobs/Job Listings	/Autos & Vehicles/Vehicle Codes & Driving Laws/Vehicle Licensing & Registration/Driving Instruction & Driver Education	/Games/Computer & Video Games/Simulation Games/Business & Tycoon Games	/Food & Drink/Cooking & Recipes	/Games/Computer & Video Games/Casual Games
com.tv.v18.viola	/Games/Computer & Video Games/Music & Dance Games	/Arts & Entertainment/Music & Audio/Music Equipment & Technology/Musical Instruments/Guitars	/Arts & Entertainment/TV & Video/Online Video/Movie & TV Streaming	/Games/Computer & Video Games/Sports Games/Sports Management Games	/News/Weather
com.sandboxol.blockymods	/Adult/Adult Merchandise	/Reference/Language Resources	/Travel & Transportation/Hotels & Accommodations	/Arts & Entertainment/Visual Art & Design	/Games/Computer & Video Games/Casual Games
com.FDGEntertainment.redball4.gp	/Autos & Vehicles/Vehicle Parts & Services/Gas Prices & Vehicle Fueling	/Business & Industrial/Business Services/E-Commerce Services/Merchant Services & Payment Systems	/Games/Computer & Video Games/Adventure Games	/Games/Computer & Video Games/Casual Games	/Games/Computer & Video Games/Action & Platform Games
com.outfit7.movingeye.swampattack	/Games/Computer & Video Games/Strategy Games	/Games/Gambling/Sports Betting	/Jobs & Education/Education	/Games/Gambling/Lottery	/Games/Computer & Video Games/Action & Platform Games
kik.android	/Internet & Telecom/Email & Messaging/Text & Instant Messaging	/Games/Gambling/Sports Betting	/Computers & Electronics/Software/Internet Software/Proxying & Filtering	/Online Communities/Social Networks	/People & Society/Family & Relationships/Family/Parenting
